Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
10a.3,90.68120772,0.131609199,2.301,0,0.003,0.002
10a.3,91.74629535,0.129525676,2.307,0,0.003,0.002
10a.3,92.84437417,0.127442153,2.313,0,0.003,0.002
10a.3,93.97454865,0.12535863,2.32,0,0.003,0.002
10a.3,95.13886381,0.123622361,2.326,0,0.003,0.002
10a.3,96.33530235,0.121886092,2.333,0,0.003,0.002
10a.3,97.56478171,0.119802569,2.34,0,0.003,0.002
10a.3,98.82715125,0.118413554,2.348,0,0.003,0.002
10a.3,100.1221895,0.116677285,2.356,0,0.003,0.002
10a.3,101.4496016,0.114941016,2.364,0,0.003,0.002
10a.3,102.8090168,0.113552,2.373,0,0.003,0.002
10a.3,104.1999858,0.111815731,2.383,0,0.003,0.002
10a.3,105.621979,0.110426716,2.393,0,0.003,0.002
10a.3,107.0733843,0.109037701,2.404,0,0.003,0.002
10a.3,108.5555048,0.107648685,2.415,0,0.003,0.002
10a.3,110.0655579,0.10625967,2.427,0,0.003,0.002
10a.3,111.6046734,0.105217909,2.439,0,0.003,0.002
10a.3,113.1698922,0.103828893,2.452,0,0.003,0.002
10a.3,114.7621659,0.102439878,2.465,0,0.003,0.002
10a.3,116.3783553,0.101398117,2.479,0,0.003,0.002
10a.3,118.0182309,0.100356355,2.493,0,0.003,0.002
10a.3,119.681472,0.09896734,2.508,0,0.003,0.002
10a.3,121.3646675,0.097925578,2.523,0,0.003,0.002
10a.3,123.067316,0.096883817,2.539,0,0.003,0.002
10a.3,124.7878269,0.095842055,2.555,0,0.003,0.002
10a.3,126.5245211,0.094800294,2.571,0,0.003,0.002
10a.3,128.2756334,0.093758532,2.588,0,0.003,0.002
10a.3,130.0393132,0.093064025,2.605,0,0.003,0.002
10a.3,131.8146279,0.092022263,2.623,0,0.003,0.002
10a.3,133.5975643,0.090980502,2.641,0,0.003,0.002
10a.3,135.3870326,0.090285994,2.659,0,0.003,0.002
10a.3,137.1808687,0.089244233,2.677,0,0.003,0.002
10a.3,138.9768387,0.088549725,2.695,0.015,0.003,0.002
10a.3,140.772642,0.087507964,2.714,0.092,0.003,0.002
10a.3,142.5659164,0.086813456,2.732,0.177,0.003,0.002
10a.3,144.3542423,0.086118948,2.75,0.255,0.003,0.002
10a.3,146.1351477,0.085077187,2.767,0.325,0.003,0.002
10a.3,145.244279,0.084382679,2.783,0.345,0.003,0.002
10a.3,146.1331477,0.083688172,2.799,0.372,0.003,0.002
10a.3,147.0195323,0,2.813,0.406,0.003,0.002
10a.3,147.9031137,0,2.827,0.438,0.003,0.002
10a.3,148.7835708,0,2.839,0.467,0.003,0.002
10a.3,149.6605799,0,2.85,0.494,0.003,0.002
10a.3,150.5348156,0,2.861,0.518,0.003,0.002
10a.3,151.4039503,0,2.87,0.54,0.002,0.002
10a.3,152.2686551,0,2.879,0.56,0.002,0.002
10a.3,153.1285994,0,2.887,0.579,0.002,0.002
10a.3,153.9834516,0,2.894,0.597,0.002,0.002
10a.3,154.8328787,0,2.901,0.614,0.002,0.002
10a.3,155.6765474,0,2.907,0.63,0.002,0.002
10a.3,156.5151233,0,2.912,0.645,0.002,0.002
10a.3,157.346272,0,2.917,0.659,0.002,0.002
10a.3,158.1706586,0,2.922,0.672,0.002,0.002
10a.3,158.9879484,0,2.926,0.685,0.002,0.002
10a.3,159.7978072,0,2.93,0.697,0.002,0.002
10a.3,160.600901,0,2.933,0.708,0.002,0.002
10a.3,161.3948966,0,2.936,0.718,0.002,0.002
10a.3,162.1804618,0,2.939,0.727,0.002,0.002
10a.3,162.9572657,0,2.942,0.739,0.002,0.002
10a.3,163.7259786,0,2.944,0.741,0.002,0.002
10a.3,164.4842728,0,2.946,0.754,0.002,0.002
10a.3,165.2328221,0,2.948,0.758,0.002,0.002
10a.3,165.9723028,0,2.95,0.779,0.002,0.002
10a.3,166.7003932,0,2.951,0.788,0.002,0.002
10a.3,167.4177747,0,2.953,0.784,0.002,0.002
10a.3,168.125131,0,2.954,0.78,0.002,0.002
10a.3,168.8201492,0,2.955,0.775,0.002,0.002
10a.3,169.5035196,0,2.956,0.791,0.002,0.002
10a.3,170.1759361,0,2.957,0.787,0.002,0.002
10a.3,170.8350964,0,2.958,0.805,0.002,0.002
10a.3,171.481702,0,2.959,0.808,0.002,0.002
10a.3,172.1164589,0,2.96,0.827,0.002,0.002
10a.3,172.7370773,0,2.96,0.822,0.002,0.002
10a.3,173.3452722,0,2.961,0.835,0.002,0.002
10a.3,173.9387635,0,2.961,0.834,0.002,0.002
10a.3,174.5192763,0,2.962,0.849,0.002,0.002
10a.3,175.0845409,0,2.962,0.842,0.002,0.002
10a.3,175.6362932,0,2.963,0.858,0.002,0.002
10a.3,176.1722747,0,2.963,0.852,0.002,0.002
10a.3,176.6942332,0,2.964,0.867,0.002,0.002
10a.3,177.1999224,0,2.964,0.859,0.002,0.002
10a.3,177.6911024,0,2.964,0.876,0.002,0.002
10a.3,178.1655399,0,2.964,0.869,0.003,0.002
10a.3,178.6250083,0,2.965,0.885,0.009,0.002
10a.3,179.0672879,0,2.965,0.877,0.018,0.002
10a.3,179.4941662,0,2.965,0.89,0.027,0.002
10a.3,179.9034378,0,2.965,0.881,0.038,0.002
10a.3,180.296905,0,2.965,0.898,0.049,0.002
10a.3,180.6733775,0,2.965,0.889,0.058,0.002
10a.3,181.0316729,0,2.966,0.905,0.066,0.002
10a.3,181.3736165,0,2.966,0.894,0.072,0.002
10a.3,181.6970418,0,2.966,0.911,0.078,0.002
10a.3,182.0037906,0,2.966,0.896,0.083,0.002
10a.3,182.2927128,0,2.966,0.915,0.087,0.002
10a.3,182.5626669,0,2.966,0.901,0.091,0.002
10a.3,182.8155199,0,2.966,0.919,0.095,0.002
10a.3,183.0491476,0,2.966,0.907,0.098,0.002
10a.3,183.2654343,0,2.966,0.924,0.101,0.002
10a.3,183.4632736,0,2.966,0.911,0.104,0.002
10a.3,183.6415677,0,2.966,0.925,0.106,0.002
10a.3,183.8022279,0,2.966,0.913,0.109,0.002
10a.3,183.9441749,0,2.966,0.93,0.111,0.002
10a.3,184.0663384,0,2.966,0.915,0.114,0.002
10a.3,184.1706572,0,2.966,0.929,0.116,0.002
10a.3,184.2560797,0,2.966,0.916,0.118,0.002
10a.3,184.3225634,0,2.966,0.933,0.12,0.002
10a.3,184.3690754,0,2.966,0.918,0.122,0.002
10a.3,184.397592,0,2.966,0.93,0.124,0.002
10a.3,184.4070991,0,2.966,0.917,0.126,0.002
10a.3,184.396592,0,2.966,0.933,0.128,0.002
10a.3,184.3680754,0,2.966,0.918,0.129,0.002
10a.3,184.3205634,0,2.966,0.93,0.131,0.002
10a.3,184.2540797,0,2.966,0.913,0.132,0.002
10a.3,184.1676572,0,2.966,0.934,0.134,0.002
10a.3,184.0633384,0,2.966,0.903,0.135,0.002
10a.3,183.9401749,0,2.966,0.904,0.136,0.002
10a.3,183.7982279,0,2.966,0.921,0.137,0.002
10a.3,183.6365677,0,2.966,0.928,0.138,0.002
10a.3,183.4572736,0,2.966,0.923,0.139,0.002
10a.3,183.2594343,0,2.966,0.917,0.14,0.002
10a.3,183.0431476,0,2.966,0.898,0.141,0.002
10a.3,182.8075199,0,2.966,0.948,0.142,0.002
10a.3,182.5546669,0,2.966,0.929,0.143,0.002
10a.3,182.2837128,0,2.966,0.889,0.144,0.002
10a.3,181.9947906,0,2.966,0.889,0.144,0.002
10a.3,181.6880418,0,2.966,0.904,0.145,0.002
10a.3,181.3626165,0,2.966,0.91,0.146,0.002
10a.3,181.0206729,0,2.966,0.906,0.146,0.002
10a.3,180.6613775,0,2.966,0.898,0.147,0.002
10a.3,180.284905,0,2.966,0.879,0.147,0.002
10a.3,179.8914378,0,2.966,0.922,0.147,0.002
10a.3,179.4801662,0,2.966,0.905,0.148,0.002
10a.3,179.0532879,0,2.966,0.865,0.148,0.002
10a.3,178.6100083,0,2.966,0.861,0.148,0.002
10a.3,178.1505399,0,2.967,0.876,0.148,0.002
10a.3,177.6751024,0,2.967,0.88,0.148,0.002
10a.3,177.1839224,0,2.967,0.873,0.148,0.002
10a.3,176.6762332,0,2.967,0.862,0.148,0.002
10a.3,176.1542747,0,2.966,0.847,0.148,0.002
10a.3,175.6172932,0,2.966,0.881,0.148,0.002
10a.3,175.0655409,0,2.966,0.868,0.148,0.002
10a.3,174.4992763,0,2.966,0.833,0.147,0.002
10a.3,173.9187635,0,2.966,0.83,0.147,0.002
10a.3,173.3232722,0,2.966,0.842,0.146,0.002
10a.3,172.7150773,0,2.966,0.821,0.146,0.002
10a.3,172.0934589,0,2.966,0.829,0.145,0.002
10a.3,171.458702,0,2.966,0.81,0.145,0.002
10a.3,170.8110964,0,2.966,0.822,0.144,0.002
10a.3,170.1509361,0,2.966,0.8,0.144,0.002
10a.3,169.4785196,0,2.966,0.806,0.143,0.002
10a.3,168.7931492,0,2.966,0.79,0.142,0.002
10a.3,168.097131,0,2.966,0.798,0.141,0.002
10a.3,167.3897747,0,2.966,0.778,0.141,0.002
10a.3,166.6713932,0,2.966,0.78,0.14,0.002
10a.3,165.9423028,0,2.965,0.768,0.139,0.002
10a.3,165.2028221,0,2.965,0.77,0.138,0.002
10a.3,164.4532728,0,2.965,0.755,0.137,0.002
10a.3,163.6939786,0,2.965,0.749,0.136,0.002
10a.3,162.9252657,0,2.965,0.746,0.135,0.002
10a.3,162.1464618,0,2.964,0.737,0.134,0.002
10a.3,161.3598966,0,2.964,0.737,0.133,0.002
10a.3,160.564901,0,2.964,0.716,0.132,0.002
10a.3,159.7618072,0,2.964,0.716,0.131,0.002
10a.3,158.9509484,0,2.963,0.705,0.129,0.002
10a.3,158.1326586,0,2.963,0.697,0.128,0.002
10a.3,157.307272,0,2.962,0.687,0.127,0.002
10a.3,156.4751233,0,2.962,0.676,0.126,0.002
10a.3,155.6365474,0,2.962,0.666,0.124,0.002
10a.3,154.7908787,0,2.961,0.654,0.123,0.002
10a.3,153.9404516,0,2.961,0.643,0.122,0.002
10a.3,153.0845994,0,2.96,0.631,0.121,0.002
10a.3,152.2236551,0,2.959,0.619,0.119,0.002
10a.3,151.3579503,0,2.959,0.605,0.118,0.002
10a.3,150.4878156,0,2.958,0.592,0.117,0.002
10a.3,149.6135799,0,2.957,0.578,0.115,0.002
10a.3,148.7355708,0,2.957,0.564,0.114,0.002
10a.3,147.8541137,0,2.956,0.549,0.112,0.002
10a.3,146.9695323,0,2.955,0.534,0.111,0.002
10a.3,146.0821477,0,2.954,0.518,0.11,0.003
10a.3,145.191279,0,2.953,0.501,0.108,0.003
10a.3,144.2992423,0,2.952,0.484,0.107,0.003
10a.3,143.4053512,0,2.951,0.466,0.105,0.003
10a.3,142.5099164,0,2.95,0.447,0.104,0.003
10a.3,141.6132452,0,2.949,0.427,0.103,0.003
10a.3,140.715642,0,2.947,0.406,0.101,0.003
10a.3,139.8174074,0,2.946,0.384,0.1,0.003
10a.3,138.9188387,0,2.945,0.361,0.099,0.003
10a.3,138.0202293,0,2.943,0.337,0.097,0.003
10a.3,137.1218687,0,2.941,0.312,0.096,0.003
10a.3,136.2240427,0,2.94,0.287,0.095,0.003
10a.3,135.3270326,0,2.938,0.26,0.094,0.003
10a.3,134.4311156,0,2.936,0.232,0.092,0.003
10a.3,133.5355643,0,2.934,0.203,0.091,0.003
10a.3,132.6426472,0,2.932,0.173,0.09,0.003
10a.3,131.7516279,0,2.929,0.141,0.089,0.003
10a.3,130.8627652,0,2.927,0.109,0.088,0.003
10a.3,129.9763132,0,2.924,0.081,0.087,0.003
10a.3,129.0925212,0,2.921,0.053,0.086,0.003
10a.3,128.2116334,0,2.918,0.024,0.085,0.003
10a.3,127.3338887,0,2.915,0,0.084,0.003
10a.3,126.4595211,0,2.912,0,0.083,0.003
10a.3,125.5887594,0,2.908,0,0.082,0.003
10a.3,124.7218269,0,2.904,0,0.081,0.003
10a.3,123.8589415,0,2.9,0,0.08,0.003
10a.3,123.000316,0,2.896,0,0.079,0.003
10a.3,122.1461575,0,2.891,0,0.078,0.003
10a.3,121.2966675,0,2.886,0,0.077,0.003
10a.3,120.4520422,0,2.88,0,0.076,0.003
10a.3,119.611472,0,2.875,0,0.076,0.003
10a.3,118.7771418,0,2.869,0,0.075,0.003
10a.3,117.9482309,0,2.863,0,0.074,0.003
10a.3,117.1249127,0,2.856,0,0.073,0.003
10a.3,116.3073553,0,2.85,0,0.072,0.003
10a.3,115.4957208,0,2.843,0,0.072,0.003
10a.3,114.6901659,0,2.836,0,0.071,0.003
10a.3,113.8908413,0,2.828,0,0.07,0.003
10a.3,113.0978922,0,2.821,0,0.069,0.003
10a.3,112.3114583,0,2.814,0,0.069,0.003
10a.3,111.5316734,0,2.806,0,0.068,0.003
10a.3,110.7586657,0,2.798,0,0.067,0.003
10a.3,109.9925579,0,2.79,0,0.067,0.003
10a.3,109.2334671,0,2.782,0,0.066,0.003
10a.3,108.4815048,0,2.774,0,0.065,0.003
10a.3,107.736777,0,2.766,0,0.065,0.003
10a.3,106.9993843,0,2.758,0,0.064,0.003
10a.3,106.2694217,0,2.75,0,0.064,0.003
10a.3,105.546979,0,2.741,0,0.063,0.003
10a.3,104.8321407,0,2.733,0,0.062,0.003
10a.3,104.1249858,0,2.725,0,0.062,0.003
10a.3,103.4245882,0,2.717,0,0.061,0.003
10a.3,102.7330168,0,2.708,0,0.061,0.003
10a.3,102.049335,0,2.7,0,0.06,0.003
10a.3,101.3736016,0,2.692,0,0.06,0.003
10a.3,100.7058702,0,2.683,0,0.059,0.003
10a.3,100.0461895,0,2.675,0,0.058,0.003
10a.3,99.39460347,0,2.667,0,0.058,0.003
10a.3,98.75115125,0,2.659,0,0.057,0.003
10a.3,98.11586735,0,2.65,0,0.057,0.003
10a.3,97.48878171,0,2.642,0,0.056,0.003
10a.3,96.86991971,0,2.634,0,0.056,0.003
10a.3,96.25930235,0,2.626,0,0.055,0.003
10a.3,95.65694625,0,2.617,0,0.055,0.003
10a.3,95.06286381,0,2.609,0,0.055,0.003
10a.3,94.47706323,0,2.6,0,0.054,0.003
10a.3,93.89954865,0,2.592,0,0.054,0.003
10a.3,93.33032021,0,2.584,0,0.053,0.003
10a.3,92.76937417,0,2.576,0,0.053,0.003
10a.3,92.21670298,0,2.568,0,0.052,0.003
10a.3,91.67229535,0,2.559,0,0.052,0.003
10a.3,91.1361364,0,2.551,0,0.051,0.003
10a.3,90.60820772,0,2.543,0,0.051,0.003
10a.3,90.08848746,0,2.535,0,0.051,0.003
10a.3,89.57695045,0,2.527,0,0.05,0.003
10a.3,89.07356827,0,2.519,0,0.05,0.003
10a.3,88.57830936,0,2.512,0,0.049,0.003
10a.3,88.09113909,0,2.504,0,0.049,0.003
10a.3,87.61201992,0,2.496,0,0.049,0.003
10a.3,87.13991141,0,2.489,0,0.048,0.003
10a.3,86.67677038,0,2.481,0,0.048,0.003
10a.3,86.22155099,0,2.474,0,0.047,0.003
10a.3,85.7742048,0,2.467,0,0.047,0.003
10a.3,85.33468091,0,2.459,0,0.047,0.003
10a.3,84.90292604,0,2.452,0,0.046,0.003
10a.3,84.47888461,0,2.445,0,0.046,0.003
10a.3,84.06249884,0,2.438,0,0.046,0.003
10a.3,83.65370885,0,2.431,0,0.045,0.003
10a.3,83.25245273,0,2.425,0,0.045,0.003
10a.3,82.85866666,0,2.418,0,0.045,0.003
10a.3,82.47228497,0,2.411,0,0.044,0.003
10a.3,82.09324025,0,2.405,0,0.044,0.003
10a.3,81.72146343,0,2.398,0,0.044,0.003
10a.3,81.35688385,0,2.392,0,0.043,0.003
10a.3,80.99942937,0,2.385,0,0.043,0.004
10a.3,80.64902645,0,2.379,0,0.043,0.004
10a.3,80.30560022,0,2.373,0,0.042,0.004
10a.3,79.96907455,0,2.367,0,0.042,0.004
10a.3,79.63937216,0,2.361,0,0.042,0.004
10a.3,79.31641471,0,2.355,0,0.041,0.004
10a.3,79.00012281,0,2.349,0,0.041,0.004
10a.3,78.69041616,0,2.344,0,0.041,0.004
10a.3,78.3872136,0,2.338,0,0.041,0.004
10a.3,78.0904332,0,2.332,0,0.04,0.004
10a.3,77.79999229,0,2.327,0,0.04,0.004
10a.3,77.51580759,0,2.322,0,0.04,0.004
10a.3,77.23779521,0,2.316,0,0.039,0.004
10a.3,76.96587078,0,2.311,0,0.039,0.004
10a.3,76.69994949,0,2.306,0,0.039,0.004
10a.3,76.43994613,0,2.3,0,0.039,0.004
10a.3,76.18577519,0,2.295,0,0.038,0.004
10a.3,75.93735091,0,2.29,0,0.038,0.004
10a.3,75.69458733,0,2.285,0,0.038,0.004
10a.3,75.45739834,0,2.28,0,0.038,0.004
10a.3,75.22569777,0,2.275,0,0.037,0.004
10a.3,74.9993994,0,2.27,0,0.037,0.004
10a.3,74.77841707,0,2.265,0,0.037,0.004
10a.3,74.56266465,0,2.26,0,0.037,0.004
10a.3,74.35205617,0,2.255,0,0.036,0.004
10a.3,74.14650583,0,2.251,0,0.036,0.004
10a.3,73.94492804,0,2.246,0,0.036,0.004
10a.3,73.74923748,0,2.242,0,0.036,0.004
10a.3,73.55834915,0,2.238,0,0.035,0.004
10a.3,73.37217839,0,2.234,0,0.035,0.004
10a.3,73.19064092,0,2.229,0,0.035,0.004
10a.3,73.01365292,0,2.225,0,0.035,0.004
10a.3,72.84113102,0,2.221,0,0.034,0.004
10a.3,72.67299235,0,2.217,0,0.034,0.004
10a.3,72.50915458,0,2.214,0,0.034,0.004
10a.3,72.34953595,0,2.21,0,0.034,0.004
10a.3,72.19405531,0,2.206,0,0.034,0.004
10a.3,72.04263214,0,2.202,0,0.033,0.004
10a.3,71.89518657,0,2.199,0,0.033,0.004
10a.3,71.75163942,0,2.195,0,0.033,0.004
10a.3,71.61191223,0,2.192,0,0.033,0.004
10a.3,71.47592727,0,2.189,0,0.032,0.004
10a.3,71.34360759,0,2.185,0,0.032,0.004
10a.3,71.21487699,0,2.182,0,0.032,0.004
10a.3,71.0896601,0,2.179,0,0.032,0.004
10a.3,70.96788237,0,2.176,0,0.032,0.004
10a.3,70.84947007,0,2.173,0,0.031,0.004
10a.3,70.73435036,0,2.17,0,0.031,0.004
10a.3,70.62245124,0,2.167,0,0.031,0.004
10a.3,70.51370163,0,2.164,0,0.031,0.004
10a.3,70.40803132,0,2.161,0,0.031,0.004
10a.3,70.30537104,0,2.159,0,0.03,0.004
10a.3,70.20565244,0,2.156,0,0.03,0.004
10a.3,67.2994917,0,2.153,0,0.03,0.004
50a.1,27.83512,0,1.308,0,0,0
50a.1,28.17595639,0.094862573,1.307,0,0,0
50a.1,28.81793671,0.096026531,1.307,0,0,0
50a.1,29.43730345,0.097481478,1.307,0,0,0
50a.1,30.04202916,0.098645436,1.307,0,0,0
50a.1,30.64208742,0.100100384,1.307,0,0,0
50a.1,31.24345279,0.101555331,1.308,0,0,0
50a.1,31.84510075,0.103301268,1.309,0,0,0
50a.1,32.44700769,0.104756215,1.31,0,0,0
50a.1,33.0511508,0.106502152,1.312,0,0,0
50a.1,33.65750812,0.108248089,1.314,0,0,0
50a.1,34.2650584,0.109994026,1.317,0,0,0
50a.1,34.87578118,0.111739963,1.32,0,0,0
50a.1,35.48865664,0.11377689,1.323,0,0,0
50a.1,36.10466566,0.115522826,1.327,0,0,0
50a.1,36.72478975,0.117850742,1.331,0,0,0
50a.1,37.34901103,0.119887669,1.336,0,0,0
50a.1,37.97931219,0.122215585,1.341,0,0,0
50a.1,38.6156765,0.124543501,1.346,0,0,0
50a.1,39.26108774,0.126871416,1.352,0,0,0
50a.1,39.91653024,0.129490322,1.358,0,0,0
50a.1,40.58698879,0.132400217,1.364,0,0,0
50a.1,41.27744866,0.135019122,1.371,0,0,0
50a.1,41.9978956,0.138220006,1.377,0,0,0
50a.1,42.76131576,0.141129901,1.385,0,0,0
50a.1,43.59869574,0.144621775,1.392,0,0,0
50a.1,44.57102254,0.148113649,1.4,0,0,0
50a.1,45.85028354,0.151896512,1.409,0,0,0
50a.1,48.24546649,0.155679376,1.417,0,0,0
50a.1,54.22655952,0.160044218,1.426,0,0,0
50a.1,59.8805511,0.16440906,1.436,0,0,0
50a.1,59.01443004,0.169355882,1.447,0,0,0
50a.1,55.87918546,0.174302703,1.461,0,0.001,0.001
50a.1,53.79780681,0.179831503,1.476,0,0.002,0.002
50a.1,52.64928384,0.185942282,1.492,0,0.002,0.002
50a.1,52.12260658,0.192344051,1.509,0,0.002,0.002
50a.1,51.97476534,0.199327799,1.525,0,0.002,0.002
50a.1,52.05475073,0.206893525,1.54,0,0.003,0.003
50a.1,52.2665536,0.215041231,1.554,0,0.003,0.003
50a.1,52.59116506,0.224061905,1.567,0,0.003,0.003
50a.1,52.97657645,0.233955548,1.579,0,0.003,0.003
50a.1,53.40177939,0.245013148,1.59,0,0.004,0.003
50a.1,53.85476569,0.257525696,1.601,0,0.004,0.004
50a.1,54.32852739,0.271493192,1.612,0,0.004,0.004
50a.1,54.81805678,0.287206624,1.623,0,0.004,0.004
50a.1,55.32034631,0.305247972,1.633,0,0.004,0.004
50a.1,55.83238868,0.326199215,1.643,0,0.004,0.004
50a.1,56.35117675,0.350642332,1.653,0,0.005,0.004
50a.1,56.8777036,0.38003227,1.664,0,0.005,0.004
50a.1,57.40896247,0.415241998,1.674,0,0.005,0.004
50a.1,57.9459468,0.458890421,1.683,0,0.005,0.005
50a.1,58.48665019,0.514178424,1.693,0,0.005,0.005
50a.1,59.03006642,0.587216785,1.703,0,0.005,0.005
50a.1,59.57718943,0.687317169,1.713,0,0.005,0.005
50a.1,60.12601332,0.83426686,1.722,0,0.005,0.005
50a.1,60.67753234,1.069677355,1.732,0,0.005,0.005
50a.1,61.23074091,1.506161586,1.741,0,0.005,0.005
50a.1,61.78563357,2.567691235,1.751,0,0.005,0.005
50a.1,62.34220502,5.699902076,1.761,0,0.005,0.005
50a.1,62.9004501,3.776170576,1.77,0,0.005,0.005
50a.1,63.45836376,2.260115347,1.78,0,0.005,0.005
50a.1,64.01894112,1.603352075,1.79,0,0.005,0.005
50a.1,64.57917739,1.24310709,1.799,0,0.005,0.005
50a.1,65.14106794,1.017590237,1.809,0,0.005,0.005
50a.1,65.70360822,0.863365809,1.819,0,0.005,0.005
50a.1,66.26779382,0.751916835,1.829,0,0.005,0.006
50a.1,66.83162046,0.667238894,1.839,0,0.005,0.006
50a.1,67.39708394,0.600893291,1.849,0,0.005,0.006
50a.1,67.96218019,0.547642215,1.859,0,0.005,0.006
50a.1,68.52790523,0.503702802,1.87,0,0.005,0.006
50a.1,69.09525519,0.466747138,1.88,0,0.005,0.006
50a.1,69.66222631,0.435611262,1.89,0,0.005,0.006
50a.1,70.17581492,0.40854924,1.9,0,0.005,0.006
50a.1,70.57501743,0.385270081,1.91,0,0.005,0.006
50a.1,70.95383037,0.364609828,1.92,0,0.005,0.006
50a.1,71.41925034,0.34627749,1.93,0,0.005,0.006
50a.1,71.95027403,0.329982079,1.94,0,0.005,0.006
50a.1,72.50789824,0.315432604,1.95,0,0.005,0.005
50a.1,73.07711981,0.302047088,1.96,0,0.005,0.005
50a.1,73.6509357,0.290116519,1.969,0,0.005,0.005
50a.1,74.22634294,0.279058918,1.979,0,0.005,0.005
50a.1,74.80333862,0.268874286,1.989,0,0.005,0.005
50a.1,75.37991994,0.259562623,1.999,0,0.005,0.005
50a.1,75.95608413,0.251123927,2.008,0,0.005,0.005
50a.1,76.53282854,0.243267211,2.018,0,0.005,0.005
50a.1,77.10815056,0.235701485,2.027,0,0.004,0.005
50a.1,77.68304765,0.229008726,2.036,0,0.004,0.005
50a.1,78.25651735,0.222606958,2.045,0,0.004,0.005
50a.1,78.83055726,0.216496179,2.054,0,0.004,0.005
50a.1,79.40316504,0.210676389,2.064,0,0.004,0.005
50a.1,79.97533842,0.205438578,2.073,0,0.004,0.005
50a.1,80.54607519,0.200491757,2.082,0,0.004,0.005
50a.1,81.11737319,0.195544935,2.091,0,0.004,0.005
50a.1,81.68723033,0.191180093,2.1,0,0.004,0.005
50a.1,82.25664458,0.186815251,2.11,0,0.004,0.005
50a.1,82.82461396,0.182741398,2.119,0,0.004,0.005
50a.1,82.8332909,0.178958535,2.128,0,0.004,0.005
50a.1,82.54401688,0.175175671,2.137,0,0.004,0.005
50a.1,82.72666473,0.171683797,2.146,0,0.004,0.004
50a.1,82.76453798,0.168482913,2.155,0,0.004,0.004
50a.1,82.87617059,0.165282029,2.163,0,0.004,0.004
50a.1,83.04758254,0.162081144,2.171,0,0.004,0.004
50a.1,83.30539331,0.15917125,2.178,0,0.004,0.004
50a.1,83.41615644,0.156552344,2.185,0,0.004,0.004
50a.1,83.5748606,0.153933439,2.192,0,0.004,0.004
50a.1,83.65683072,0.151314533,2.199,0,0.004,0.004
50a.1,84.38574008,0.148695628,2.205,0,0.004,0.004
50a.1,85.4204368,0.146367712,2.211,0,0.004,0.004
50a.1,86.48678517,0.144039796,2.217,0,0.004,0.004
50a.1,87.5859324,0.14171188,2.223,0,0.004,0.004
50a.1,88.71796857,0.139674954,2.23,0,0.003,0.004
50a.1,89.88292356,0.137638027,2.237,0,0.003,0.004
50a.1,91.08076395,0.135601101,2.244,0,0.003,0.004
50a.1,92.31139013,0.133564175,2.252,0,0.003,0.004
50a.1,93.5746333,0.131818238,2.26,0,0.003,0.004
50a.1,94.86925267,0.130072301,2.269,0,0.003,0.004
50a.1,96.19693276,0.128326364,2.279,0,0.003,0.004
50a.1,97.55528076,0.126580427,2.289,0,0.003,0.004
50a.1,98.94582411,0.12483449,2.3,0,0.003,0.004
50a.1,100.3660082,0.123379543,2.311,0,0.003,0.004
50a.1,101.8161941,0.121633606,2.322,0,0.003,0.004
50a.1,103.295657,0.120178658,2.334,0,0.003,0.004
50a.1,104.804584,0.118723711,2.347,0,0.003,0.004
50a.1,106.3400729,0.117268763,2.36,0,0.003,0.004
50a.1,107.9021311,0.116104805,2.373,0,0.003,0.004
50a.1,109.4896743,0.114649858,2.386,0,0.003,0.004
50a.1,111.1015257,0.113194911,2.4,0,0.003,0.004
50a.1,112.7364163,0.112030953,2.415,0,0.003,0.004
50a.1,114.3939838,0.110866995,2.43,0,0.003,0.004
50a.1,116.0707737,0.109703037,2.445,0,0.003,0.004
50a.1,117.7662392,0.108539079,2.461,0,0.003,0.004
50a.1,119.4787426,0.107375121,2.477,0,0.003,0.004
50a.1,121.2065561,0.106211163,2.494,0,0.003,0.003
50a.1,122.9478638,0.105047205,2.511,0,0.003,0.003
50a.1,124.7017635,0.103883247,2.529,0,0.003,0.003
50a.1,126.4642689,0.103010278,2.547,0,0.003,0.003
50a.1,128.2343128,0.101846321,2.565,0,0.003,0.003
50a.1,130.0097496,0.100973352,2.584,0,0.003,0.003
50a.1,131.7893592,0.100100384,2.602,0,0.003,0.003
50a.1,133.568851,0.098936426,2.622,0,0.003,0.003
50a.1,135.3468677,0.098063457,2.641,0,0.003,0.003
50a.1,137.1209899,0.097190489,2.661,0,0.003,0.003
50a.1,138.8897418,0.09631752,2.68,0.007,0.003,0.003
50a.1,138.003819,0.095444552,2.699,0.049,0.003,0.003
50a.1,138.8867418,0.094571583,2.718,0.086,0.003,0.003
50a.1,139.7664407,0,2.737,0.133,0.003,0.003
50a.1,140.6445954,0,2.754,0.185,0.003,0.003
50a.1,141.5188828,0,2.77,0.234,0.003,0.003
50a.1,142.3909771,0,2.785,0.279,0.003,0.003
50a.1,143.2585505,0,2.799,0.321,0.003,0.003
50a.1,144.1232729,0,2.812,0.359,0.003,0.003
50a.1,144.9828124,0,2.824,0.394,0.003,0.003
50a.1,145.8388353,0,2.836,0.426,0.003,0.003
50a.1,146.6900063,0,2.846,0.456,0.003,0.003
50a.1,147.5359891,0,2.856,0.483,0.003,0.003
50a.1,148.3754461,0,2.865,0.507,0.003,0.003
