Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
100a.1,182.7177869,0,2.909,1.306,0.361,0.002
100a.1,182.5440125,0,2.909,1.459,0.362,0.002
100a.1,182.3512138,0,2.909,1.552,0.363,0.002
100a.1,182.1384911,0,2.909,1.476,0.363,0.002
100a.1,181.9059545,0,2.909,1.422,0.364,0.002
100a.1,181.6527245,0,2.91,1.426,0.365,0.002
100a.1,181.3809315,0,2.91,1.438,0.365,0.002
100a.1,181.0897157,0,2.91,1.437,0.365,0.002
100a.1,180.7782273,0,2.91,1.429,0.365,0.002
100a.1,180.4486257,0,2.91,1.293,0.365,0.002
100a.1,180.1000802,0,2.911,1.448,0.365,0.002
100a.1,179.7327692,0,2.911,1.532,0.366,0.002
100a.1,179.3458804,0,2.911,1.454,0.366,0.002
100a.1,178.9416105,0,2.912,1.402,0.366,0.002
100a.1,178.5191648,0,2.912,1.4,0.366,0.002
100a.1,178.0787575,0,2.912,1.415,0.366,0.002
100a.1,177.6206113,0,2.913,1.409,0.365,0.002
100a.1,177.1439569,0,2.913,1.409,0.365,0.002
100a.1,176.6510334,0,2.914,1.453,0.365,0.002
100a.1,176.1410875,0,2.914,1.385,0.365,0.002
100a.1,175.6143737,0,2.915,1.395,0.364,0.002
100a.1,175.070154,0,2.915,1.38,0.363,0.002
100a.1,174.5106973,0,2.916,1.444,0.363,0.002
100a.1,173.9352798,0,2.917,1.375,0.363,0.002
100a.1,173.3441843,0,2.917,1.378,0.362,0.002
100a.1,172.7377002,0,2.918,1.296,0.361,0.002
100a.1,172.115123,0,2.919,1.326,0.359,0.002
100a.1,171.4787544,0,2.919,1.461,0.359,0.013
100a.1,170.8279016,0,2.92,1.388,0.358,0.029
100a.1,170.1628777,0,2.921,1.344,0.358,0.038
100a.1,169.4840007,0,2.922,1.355,0.357,0.043
100a.1,168.7915938,0,2.922,1.353,0.356,0.046
100a.1,168.0849847,0,2.923,1.332,0.355,0.05
100a.1,167.3665058,0,2.924,1.422,0.354,0.054
100a.1,166.6354937,0,2.925,1.337,0.353,0.057
100a.1,165.8922886,0,2.926,1.324,0.352,0.06
100a.1,165.1372347,0,2.926,1.299,0.35,0.064
100a.1,164.3706794,0,2.927,1.307,0.349,0.071
100a.1,163.5919733,0,2.928,1.395,0.348,0.08
100a.1,162.8034698,0,2.929,1.337,0.347,0.09
100a.1,162.0045247,0,2.93,1.287,0.345,0.098
100a.1,161.1954964,0,2.931,1.283,0.344,0.106
100a.1,160.3767451,0,2.932,1.29,0.343,0.113
100a.1,159.5486328,0,2.933,1.288,0.341,0.12
100a.1,158.7115229,0,2.934,1.279,0.339,0.125
100a.1,157.8647802,0,2.935,1.243,0.338,0.131
100a.1,157.0107701,0,2.936,1.227,0.336,0.135
100a.1,156.1488591,0,2.937,1.335,0.335,0.139
100a.1,155.2794137,0,2.938,1.285,0.334,0.143
