flow_rate,precipitation,depth1,depth2,depth3,depth4
149.0340545,0,2.954,0.57,0.058,0.002
148.4069208,0,2.954,0.56,0.058,0.002
147.7700124,0,2.953,0.549,0.057,0.002
147.1236094,0,2.953,0.538,0.057,0.002
146.4679946,0,2.952,0.526,0.056,0.002
145.8034531,0,2.951,0.514,0.056,0.002
145.1302719,0,2.95,0.501,0.055,0.002
144.4487402,0,2.95,0.488,0.055,0.002
143.7581485,0,2.949,0.474,0.054,0.002
143.0607891,0,2.948,0.459,0.054,0.002
142.3559554,0,2.947,0.444,0.053,0.002
141.6439421,0,2.946,0.428,0.053,0.002
140.9250443,0,2.945,0.411,0.052,0.002
140.1995582,0,2.944,0.393,0.051,0.002
139.4677802,0,2.942,0.375,0.051,0.002
138.7300071,0,2.941,0.355,0.05,0.002
137.9865357,0,2.94,0.335,0.049,0.002
137.2366625,0,2.938,0.314,0.049,0.002
136.4826838,0,2.937,0.292,0.048,0.002
135.7238955,0,2.935,0.27,0.047,0.002
134.9605925,0,2.934,0.246,0.047,0.002
134.1930689,0,2.932,0.221,0.046,0.002
133.4216178,0,2.93,0.195,0.045,0.002
132.6465308,0,2.928,0.168,0.045,0.002
131.8680984,0,2.926,0.14,0.044,0.002
131.086609,0,2.924,0.11,0.043,0.002
130.3023496,0,2.921,0.084,0.043,0.002
129.515605,0,2.919,0.06,0.042,0.002
128.7256579,0,2.916,0.034,0.041,0.002
127.9347887,0,2.913,0.007,0.041,0.002
127.1422756,0,2.91,0,0.04,0.002
126.3483937,0,2.907,0,0.04,0.002
125.5534157,0,2.904,0,0.039,0.002
124.7576113,0,2.9,0,0.039,0.002
123.9612472,0,2.896,0,0.038,0.002
123.1645868,0,2.892,0,0.037,0.002
122.3678904,0,2.888,0,0.037,0.002
121.5714146,0,2.883,0,0.036,0.002
120.7754127,0,2.878,0,0.036,0.002
119.9801342,0,2.873,0,0.035,0.002
119.1858248,0,2.867,0,0.035,0.002
118.3917263,0,2.861,0,0.034,0.002
117.6000766,0,2.855,0,0.034,0.002
116.8101094,0,2.849,0,0.034,0.002
116.0220543,0,2.843,0,0.033,0.002
115.2361365,0,2.836,0,0.033,0.002
114.452577,0,2.829,0,0.032,0.002
113.6715923,0,2.822,0,0.032,0.002
112.8933943,0,2.815,0,0.031,0.002
112.1181904,0,2.808,0,0.031,0.002
111.3461834,0,2.8,0,0.031,0.002
110.5775713,0,2.793,0,0.03,0.002
109.8125474,0,2.785,0,0.03,0.002
109.0513002,0,2.777,0,0.03,0.002
108.2940134,0,2.77,0,0.029,0.002
107.5408657,0,2.762,0,0.029,0.002
106.7920309,0,2.754,0,0.028,0.002
106.0466779,0,2.745,0,0.028,0.002
105.3069707,0,2.737,0,0.028,0.002
104.5720681,0,2.729,0,0.028,0.002
103.842124,0,2.721,0,0.027,0.002
103.1172873,0,2.713,0,0.027,0.002
102.3977018,0,2.704,0,0.027,0.002
101.6835063,0,2.696,0,0.026,0.002
100.9748346,0,2.688,0,0.026,0.002
100.2718155,0,2.68,0,0.026,0.002
99.57457248,0,2.671,0,0.025,0.002
98.88322442,0,2.663,0,0.025,0.002
98.19788499,0,2.655,0,0.025,0.002
97.51866292,0,2.646,0,0.025,0.002
96.84566202,0,2.638,0,0.024,0.002
96.17898116,0,2.63,0,0.024,0.002
95.51871434,0,2.621,0,0.024,0.002
94.86495069,0,2.612,0,0.024,0.002
94.21777454,0,2.604,0,0.023,0.002
93.57726546,0,2.595,0,0.023,0.002
92.94349828,0,2.586,0,0.023,0.002
92.31654314,0,2.578,0,0.023,0.002
91.69546558,0,2.569,0,0.022,0.002
91.08232652,0,2.561,0,0.022,0.002
90.47618241,0,2.552,0,0.022,0.002
89.8770852,0,2.544,0,0.022,0.002
89.28508245,0,2.535,0,0.022,0.002
88.70021737,0,2.527,0,0.021,0.002
88.12252892,0,2.518,0,0.021,0.002
87.55205182,0,2.51,0,0.021,0.002
86.98881666,0,2.502,0,0.021,0.002
86.43284997,0,2.493,0,0.021,0.002
85.88417428,0,2.485,0,0.02,0.002
85.34280817,0,2.477,0,0.02,0.002
84.80876641,0,2.469,0,0.02,0.002
84.28205997,0,2.461,0,0.02,0.002
83.76269613,0,2.453,0,0.02,0.002
83.25067856,0,2.445,0,0.02,0.002
82.74600739,0,2.437,0,0.019,0.002
82.24867929,0,2.429,0,0.019,0.002
81.75868757,0,2.422,0,0.019,0.002
81.27602223,0,2.414,0,0.019,0.002
80.80067007,0,2.406,0,0.019,0.002
80.33261477,0,2.399,0,0.019,0.002
79.87183696,0,2.392,0,0.018,0.002
79.41831433,0,2.384,0,0.018,0.002
78.97202166,0,2.377,0,0.018,0.002
78.53293098,0,2.37,0,0.018,0.002
78.10101161,0,2.363,0,0.018,0.002
77.67623024,0,2.355,0,0.018,0.002
77.25755103,0,2.348,0,0.018,0.002
76.8469357,0,2.342,0,0.017,0.002
76.44334359,0,2.335,0,0.017,0.002
76.04673177,0,2.328,0,0.017,0.002
75.65705511,0,2.321,0,0.017,0.002
75.27426637,0,2.315,0,0.017,0.002
74.89831627,0,2.308,0,0.017,0.002
74.52915359,0,2.301,0,0.017,0.002
74.16672523,0,2.294,0,0.017,0.002
73.81097632,0,2.288,0,0.017,0.002
73.46185027,0,2.281,0,0.016,0.002
73.11928885,0,2.274,0,0.016,0.002
72.7832323,0,2.268,0,0.016,0.002
72.45361939,0,2.261,0,0.016,0.002
72.13038746,0,2.255,0,0.016,0.002
71.81347257,0,2.249,0,0.016,0.002
71.5028095,0,2.243,0,0.016,0.002
71.19833188,0,2.237,0,0.016,0.002
70.89997221,0,2.231,0,0.015,0.002
70.607662,0,2.225,0,0.015,0.002
70.32133175,0,2.219,0,0.015,0.002
70.04091111,0,2.213,0,0.015,0.002
69.76632887,0,2.208,0,0.015,0.002
69.49751308,0,2.202,0,0.015,0.002
69.2343911,0,2.196,0,0.015,0.002
68.97688964,0,2.191,0,0.015,0.002
68.72493486,0,2.186,0,0.015,0.002
68.47845238,0,2.18,0,0.015,0.002
68.23736741,0,2.175,0,0.014,0.002
68.00160475,0,2.17,0,0.014,0.002
67.77108886,0,2.165,0,0.014,0.002
67.54574392,0,2.16,0,0.014,0.002
67.32549391,0,2.155,0,0.014,0.002
67.1102626,0,2.15,0,0.014,0.002
66.89997366,0,2.146,0,0.014,0.002
66.69455068,0,2.141,0,0.014,0.002
66.49391724,0,2.136,0,0.014,0.002
66.29799692,0,2.132,0,0.014,0.002
66.10671339,0,2.127,0,0.013,0.002
65.91999042,0,2.123,0,0.013,0.002
65.73775192,0,2.119,0,0.013,0.002
65.55892204,0,2.114,0,0.013,0.002
65.38542511,0,2.11,0,0.013,0.002
65.21618578,0,2.106,0,0.013,0.002
65.05112899,0,2.102,0,0.013,0.002
64.89018003,0,2.098,0,0.013,0.002
64.73326458,0,2.095,0,0.013,0.002
64.5803087,0,2.091,0,0.013,0.002
64.43123895,0,2.087,0,0.013,0.002
64.28598233,0,2.084,0,0.012,0.002
64.14446635,0,2.08,0,0.012,0.002
64.00661907,0,2.077,0,0.012,0.002
63.87236908,0,2.073,0,0.012,0.001
63.74164558,0,2.07,0,0.012,0.001
63.61437839,0,2.067,0,0.012,0.001
63.49049792,0,2.063,0,0.012,0.001
63.36993527,0,2.06,0,0.012,0.001
63.25262221,0,2.057,0,0.012,0.001
63.13849119,0,2.054,0,0.012,0.001
63.02747538,0,2.051,0,0.012,0.001
62.91950869,0,2.048,0,0.012,0.001
62.81452576,0,2.046,0,0.012,0.001
62.71246198,0,2.043,0,0.011,0.001
62.61325356,0,2.04,0,0.011,0.001
62.51683744,0,2.038,0,0.011,0.001
62.4231514,0,2.035,0,0.011,0.001
62.33213402,0,2.033,0,0.011,0.001
62.24372469,0,2.03,0,0.011,0.001
59.66715708,0,2.028,0,0.011,0.001
31.39539,0,1.393,0,0,0
31.72134063,0.083688172,1.392,0,0,0
32.38814857,0.085077187,1.392,0,0,0
33.05981564,0.086118948,1.392,0,0,0
33.71532283,0.087507964,1.392,0,0,0
34.3586519,0.088549725,1.392,0,0,0
34.99678537,0.08993874,1.392,0,0,0
35.63470645,0.091327756,1.393,0,0,0
36.27339904,0.092716771,1.395,0,0,0
36.91184766,0.094105786,1.397,0,0,0
37.55203745,0.095494802,1.399,0,0,0
38.19195412,0.097231071,1.402,0,0,0
38.83358393,0.09896734,1.405,0,0,0
39.47591368,0.100703609,1.408,0,0,0
40.11893066,0.102439878,1.412,0,0,0
40.76462263,0.104176147,1.417,0,0,0
41.41197783,0.105912416,1.422,0,0,0
42.0619849,0.107995939,1.427,0,0,0
42.71463295,0.110079462,1.432,0,0,0
43.37191144,0.112162985,1.438,0,0,0
44.03381024,0.114593762,1.445,0,0,0
44.70331959,0.117024539,1.451,0,0,0
45.38143007,0.119455315,1.458,0,0,0
46.07213259,0.122233346,1.466,0,0,0
46.78241841,0.125011377,1.473,0,0,0
47.52027907,0.127789407,1.481,0,0,0
48.30670644,0.130914692,1.489,0,0,0
49.18169267,0.13438723,1.498,0,0,0
50.26023015,0.137859768,1.507,0,0,0
52.08131159,0.14167956,1.516,0,0,0
56.32992992,0.145499352,1.526,0,0,0
60.40307833,0.149666398,1.536,0,0,0
60.09875024,0.154180698,1.547,0,0,0
58.2379393,0.159042251,1.56,0,0,0
57.06363939,0.164251059,1.574,0,0.001,0.001
56.51084458,0.170154374,1.589,0,0.001,0.001
56.37454916,0.176057689,1.604,0,0.001,0.001
56.49174763,0.183002765,1.619,0,0.002,0.001
56.76443465,0.190295095,1.633,0,0.002,0.001
57.12460509,0.198281933,1.646,0,0.002,0.001
57.56125398,0.206963279,1.659,0,0.002,0.001
58.03937654,0.21703364,1.671,0,0.002,0.001
58.54396813,0.227798508,1.682,0,0.002,0.001
59.0680243,0.240299646,1.693,0,0.002,0.001
59.60554073,0.254189799,1.704,0,0.003,0.001
60.15251327,0.270163475,1.715,0,0.003,0.001
60.70793789,0.288567928,1.725,0,0.003,0.001
61.26981073,0.310444918,1.735,0,0.003,0.001
61.83712804,0.336141701,1.745,0,0.003,0.001
62.40788622,0.367394546,1.755,0,0.003,0.001
62.98308178,0.40593972,1.765,0,0.003,0.001
63.56071138,0.454902509,1.775,0,0.003,0.001
64.14077177,0.51949172,1.785,0,0.003,0.001
64.72225983,0.608041445,1.796,0,0.003,0.001
65.30517255,0.737914376,1.806,0,0.004,0.002
65.89050703,0.94626667,1.816,0,0.004,0.002
66.47626048,1.332412922,1.826,0,0.004,0.002
67.0634302,2.271387261,1.837,0,0.004,0.002
67.6500136,5.042472775,1.847,0,0.004,0.002
68.23800818,3.340581785,1.858,0,0.004,0.002
68.82741154,1.999487517,1.868,0,0.004,0.002
69.41622136,1.41853187,1.879,0,0.004,0.002
70.00543542,1.09975286,1.889,0,0.004,0.002
70.59505158,0.900081911,1.9,0,0.004,0.002
71.18406778,0.763958412,1.91,0,0.004,0.002
71.77448205,0.664991073,1.92,0,0.004,0.002
72.36429248,0.5903315,1.931,0,0.004,0.002
72.95449726,0.531645604,1.941,0,0.004,0.002
73.54409463,0.484419084,1.952,0,0.004,0.002
74.13508293,0.445526656,1.962,0,0.004,0.002
74.72446054,0.412884796,1.973,0,0.004,0.002
75.31522592,0.385451744,1.983,0,0.004,0.002
75.90437761,0.361491231,1.994,0,0.004,0.002
76.4559142,0.340656001,2.004,0,0.004,0.002
76.92683433,0.322598802,2.015,0,0.004,0.002
77.38313672,0.306277873,2.025,0,0.004,0.002
77.89982016,0.292040466,2.035,0,0.004,0.002
78.46188346,0.278844821,2.044,0,0.004,0.002
79.04232552,0.267385444,2.054,0,0.004,0.002
79.63114527,0.256620576,2.064,0,0.004,0.002
80.22234172,0.246897469,2.073,0,0.004,0.002
80.81491391,0.237868869,2.083,0,0.004,0.002
81.40786092,0.229882031,2.092,0,0.004,0.002
82.00118192,0.222242447,2.102,0,0.004,0.002
82.59287609,0.215297371,2.111,0,0.004,0.002
83.18494267,0.208699548,2.12,0,0.004,0.002
83.77638095,0.202448979,2.13,0,0.004,0.002
84.36719024,0.196892918,2.139,0,0.004,0.002
84.95636993,0.191336857,2.149,0,0.004,0.002
85.54591943,0.186475303,2.158,0,0.004,0.002
86.13483818,0.18161375,2.168,0,0.003,0.002
86.72212568,0.177446704,2.177,0,0.003,0.002
87.30978147,0.172932404,2.186,0,0.003,0.002
87.8968051,0.169112612,2.195,0,0.003,0.002
88.48219619,0.16529282,2.205,0,0.003,0.002
89.06695437,0.161820282,2.214,0,0.003,0.002
89.07582834,0.158347744,2.223,0,0.003,0.002
88.7789368,0.155222459,2.232,0,0.003,0.002
88.96693465,0.152097175,2.242,0,0.003,0.002
89.00589774,0.14897189,2.25,0,0.003,0.002
89.12179585,0.14619386,2.259,0,0.003,0.002
89.29922485,0.143415829,2.267,0,0.003,0.002
89.56456668,0.140985052,2.274,0,0.003,0.002
89.68056703,0.138554276,2.281,0,0.003,0.002
89.84489805,0.136123499,2.288,0,0.003,0.002
89.93025264,0.133692722,2.295,0,0.003,0.002
90.68120772,0.131609199,2.301,0,0.003,0.002
91.74629535,0.129525676,2.307,0,0.003,0.002
92.84437417,0.127442153,2.313,0,0.003,0.002
93.97454865,0.12535863,2.32,0,0.003,0.002
95.13886381,0.123622361,2.326,0,0.003,0.002
96.33530235,0.121886092,2.333,0,0.003,0.002
97.56478171,0.119802569,2.34,0,0.003,0.002
98.82715125,0.118413554,2.348,0,0.003,0.002
100.1221895,0.116677285,2.356,0,0.003,0.002
101.4496016,0.114941016,2.364,0,0.003,0.002
102.8090168,0.113552,2.373,0,0.003,0.002
104.1999858,0.111815731,2.383,0,0.003,0.002
105.621979,0.110426716,2.393,0,0.003,0.002
107.0733843,0.109037701,2.404,0,0.003,0.002
108.5555048,0.107648685,2.415,0,0.003,0.002
110.0655579,0.10625967,2.427,0,0.003,0.002
111.6046734,0.105217909,2.439,0,0.003,0.002
113.1698922,0.103828893,2.452,0,0.003,0.002
114.7621659,0.102439878,2.465,0,0.003,0.002
116.3783553,0.101398117,2.479,0,0.003,0.002
118.0182309,0.100356355,2.493,0,0.003,0.002
119.681472,0.09896734,2.508,0,0.003,0.002
121.3646675,0.097925578,2.523,0,0.003,0.002
123.067316,0.096883817,2.539,0,0.003,0.002
124.7878269,0.095842055,2.555,0,0.003,0.002
126.5245211,0.094800294,2.571,0,0.003,0.002
128.2756334,0.093758532,2.588,0,0.003,0.002
130.0393132,0.093064025,2.605,0,0.003,0.002
131.8146279,0.092022263,2.623,0,0.003,0.002
133.5975643,0.090980502,2.641,0,0.003,0.002
135.3870326,0.090285994,2.659,0,0.003,0.002
137.1808687,0.089244233,2.677,0,0.003,0.002
138.9768387,0.088549725,2.695,0.015,0.003,0.002
140.772642,0.087507964,2.714,0.092,0.003,0.002
142.5659164,0.086813456,2.732,0.177,0.003,0.002
144.3542423,0.086118948,2.75,0.255,0.003,0.002
146.1351477,0.085077187,2.767,0.325,0.003,0.002
145.244279,0.084382679,2.783,0.345,0.003,0.002
146.1331477,0.083688172,2.799,0.372,0.003,0.002
147.0195323,0,2.813,0.406,0.003,0.002
147.9031137,0,2.827,0.438,0.003,0.002
148.7835708,0,2.839,0.467,0.003,0.002
149.6605799,0,2.85,0.494,0.003,0.002
150.5348156,0,2.861,0.518,0.003,0.002
151.4039503,0,2.87,0.54,0.002,0.002
152.2686551,0,2.879,0.56,0.002,0.002
153.1285994,0,2.887,0.579,0.002,0.002
153.9834516,0,2.894,0.597,0.002,0.002
154.8328787,0,2.901,0.614,0.002,0.002
155.6765474,0,2.907,0.63,0.002,0.002
156.5151233,0,2.912,0.645,0.002,0.002
157.346272,0,2.917,0.659,0.002,0.002
158.1706586,0,2.922,0.672,0.002,0.002
158.9879484,0,2.926,0.685,0.002,0.002
159.7978072,0,2.93,0.697,0.002,0.002
160.600901,0,2.933,0.708,0.002,0.002
161.3948966,0,2.936,0.718,0.002,0.002
162.1804618,0,2.939,0.727,0.002,0.002
162.9572657,0,2.942,0.739,0.002,0.002
163.7259786,0,2.944,0.741,0.002,0.002
164.4842728,0,2.946,0.754,0.002,0.002
165.2328221,0,2.948,0.758,0.002,0.002
165.9723028,0,2.95,0.779,0.002,0.002
166.7003932,0,2.951,0.788,0.002,0.002
167.4177747,0,2.953,0.784,0.002,0.002
168.125131,0,2.954,0.78,0.002,0.002
168.8201492,0,2.955,0.775,0.002,0.002
169.5035196,0,2.956,0.791,0.002,0.002
170.1759361,0,2.957,0.787,0.002,0.002
170.8350964,0,2.958,0.805,0.002,0.002
171.481702,0,2.959,0.808,0.002,0.002
172.1164589,0,2.96,0.827,0.002,0.002
172.7370773,0,2.96,0.822,0.002,0.002
173.3452722,0,2.961,0.835,0.002,0.002
173.9387635,0,2.961,0.834,0.002,0.002
174.5192763,0,2.962,0.849,0.002,0.002
175.0845409,0,2.962,0.842,0.002,0.002
175.6362932,0,2.963,0.858,0.002,0.002
176.1722747,0,2.963,0.852,0.002,0.002
176.6942332,0,2.964,0.867,0.002,0.002
177.1999224,0,2.964,0.859,0.002,0.002
177.6911024,0,2.964,0.876,0.002,0.002
178.1655399,0,2.964,0.869,0.003,0.002
178.6250083,0,2.965,0.885,0.009,0.002
179.0672879,0,2.965,0.877,0.018,0.002
179.4941662,0,2.965,0.89,0.027,0.002
179.9034378,0,2.965,0.881,0.038,0.002
180.296905,0,2.965,0.898,0.049,0.002
180.6733775,0,2.965,0.889,0.058,0.002
181.0316729,0,2.966,0.905,0.066,0.002
181.3736165,0,2.966,0.894,0.072,0.002
181.6970418,0,2.966,0.911,0.078,0.002
182.0037906,0,2.966,0.896,0.083,0.002
182.2927128,0,2.966,0.915,0.087,0.002
182.5626669,0,2.966,0.901,0.091,0.002
182.8155199,0,2.966,0.919,0.095,0.002
183.0491476,0,2.966,0.907,0.098,0.002
183.2654343,0,2.966,0.924,0.101,0.002
183.4632736,0,2.966,0.911,0.104,0.002
183.6415677,0,2.966,0.925,0.106,0.002
183.8022279,0,2.966,0.913,0.109,0.002
183.9441749,0,2.966,0.93,0.111,0.002
184.0663384,0,2.966,0.915,0.114,0.002
184.1706572,0,2.966,0.929,0.116,0.002
184.2560797,0,2.966,0.916,0.118,0.002
184.3225634,0,2.966,0.933,0.12,0.002
184.3690754,0,2.966,0.918,0.122,0.002
184.397592,0,2.966,0.93,0.124,0.002
184.4070991,0,2.966,0.917,0.126,0.002
184.396592,0,2.966,0.933,0.128,0.002
184.3680754,0,2.966,0.918,0.129,0.002
184.3205634,0,2.966,0.93,0.131,0.002
184.2540797,0,2.966,0.913,0.132,0.002
184.1676572,0,2.966,0.934,0.134,0.002
184.0633384,0,2.966,0.903,0.135,0.002
183.9401749,0,2.966,0.904,0.136,0.002
183.7982279,0,2.966,0.921,0.137,0.002
183.6365677,0,2.966,0.928,0.138,0.002
183.4572736,0,2.966,0.923,0.139,0.002
183.2594343,0,2.966,0.917,0.14,0.002
183.0431476,0,2.966,0.898,0.141,0.002
182.8075199,0,2.966,0.948,0.142,0.002
182.5546669,0,2.966,0.929,0.143,0.002
182.2837128,0,2.966,0.889,0.144,0.002
181.9947906,0,2.966,0.889,0.144,0.002
181.6880418,0,2.966,0.904,0.145,0.002
181.3626165,0,2.966,0.91,0.146,0.002
181.0206729,0,2.966,0.906,0.146,0.002
180.6613775,0,2.966,0.898,0.147,0.002
180.284905,0,2.966,0.879,0.147,0.002
179.8914378,0,2.966,0.922,0.147,0.002
179.4801662,0,2.966,0.905,0.148,0.002
179.0532879,0,2.966,0.865,0.148,0.002
178.6100083,0,2.966,0.861,0.148,0.002
178.1505399,0,2.967,0.876,0.148,0.002
177.6751024,0,2.967,0.88,0.148,0.002
177.1839224,0,2.967,0.873,0.148,0.002
176.6762332,0,2.967,0.862,0.148,0.002
176.1542747,0,2.966,0.847,0.148,0.002
175.6172932,0,2.966,0.881,0.148,0.002
175.0655409,0,2.966,0.868,0.148,0.002
174.4992763,0,2.966,0.833,0.147,0.002
173.9187635,0,2.966,0.83,0.147,0.002
173.3232722,0,2.966,0.842,0.146,0.002
172.7150773,0,2.966,0.821,0.146,0.002
172.0934589,0,2.966,0.829,0.145,0.002
171.458702,0,2.966,0.81,0.145,0.002
170.8110964,0,2.966,0.822,0.144,0.002
170.1509361,0,2.966,0.8,0.144,0.002
169.4785196,0,2.966,0.806,0.143,0.002
168.7931492,0,2.966,0.79,0.142,0.002
168.097131,0,2.966,0.798,0.141,0.002
167.3897747,0,2.966,0.778,0.141,0.002
166.6713932,0,2.966,0.78,0.14,0.002
165.9423028,0,2.965,0.768,0.139,0.002
165.2028221,0,2.965,0.77,0.138,0.002
164.4532728,0,2.965,0.755,0.137,0.002
163.6939786,0,2.965,0.749,0.136,0.002
162.9252657,0,2.965,0.746,0.135,0.002
162.1464618,0,2.964,0.737,0.134,0.002
161.3598966,0,2.964,0.737,0.133,0.002
160.564901,0,2.964,0.716,0.132,0.002
159.7618072,0,2.964,0.716,0.131,0.002
158.9509484,0,2.963,0.705,0.129,0.002
158.1326586,0,2.963,0.697,0.128,0.002
157.307272,0,2.962,0.687,0.127,0.002
156.4751233,0,2.962,0.676,0.126,0.002
155.6365474,0,2.962,0.666,0.124,0.002
154.7908787,0,2.961,0.654,0.123,0.002
153.9404516,0,2.961,0.643,0.122,0.002
153.0845994,0,2.96,0.631,0.121,0.002
152.2236551,0,2.959,0.619,0.119,0.002
151.3579503,0,2.959,0.605,0.118,0.002
150.4878156,0,2.958,0.592,0.117,0.002
149.6135799,0,2.957,0.578,0.115,0.002
148.7355708,0,2.957,0.564,0.114,0.002
147.8541137,0,2.956,0.549,0.112,0.002
146.9695323,0,2.955,0.534,0.111,0.002
146.0821477,0,2.954,0.518,0.11,0.003
145.191279,0,2.953,0.501,0.108,0.003
144.2992423,0,2.952,0.484,0.107,0.003
143.4053512,0,2.951,0.466,0.105,0.003
142.5099164,0,2.95,0.447,0.104,0.003
141.6132452,0,2.949,0.427,0.103,0.003
140.715642,0,2.947,0.406,0.101,0.003
139.8174074,0,2.946,0.384,0.1,0.003
138.9188387,0,2.945,0.361,0.099,0.003
138.0202293,0,2.943,0.337,0.097,0.003
137.1218687,0,2.941,0.312,0.096,0.003
136.2240427,0,2.94,0.287,0.095,0.003
135.3270326,0,2.938,0.26,0.094,0.003
134.4311156,0,2.936,0.232,0.092,0.003
133.5355643,0,2.934,0.203,0.091,0.003
132.6426472,0,2.932,0.173,0.09,0.003
131.7516279,0,2.929,0.141,0.089,0.003
130.8627652,0,2.927,0.109,0.088,0.003
129.9763132,0,2.924,0.081,0.087,0.003
129.0925212,0,2.921,0.053,0.086,0.003
128.2116334,0,2.918,0.024,0.085,0.003
127.3338887,0,2.915,0,0.084,0.003
126.4595211,0,2.912,0,0.083,0.003
125.5887594,0,2.908,0,0.082,0.003
124.7218269,0,2.904,0,0.081,0.003
123.8589415,0,2.9,0,0.08,0.003
123.000316,0,2.896,0,0.079,0.003
122.1461575,0,2.891,0,0.078,0.003
121.2966675,0,2.886,0,0.077,0.003
120.4520422,0,2.88,0,0.076,0.003
119.611472,0,2.875,0,0.076,0.003
118.7771418,0,2.869,0,0.075,0.003
117.9482309,0,2.863,0,0.074,0.003
117.1249127,0,2.856,0,0.073,0.003
116.3073553,0,2.85,0,0.072,0.003
115.4957208,0,2.843,0,0.072,0.003
114.6901659,0,2.836,0,0.071,0.003
113.8908413,0,2.828,0,0.07,0.003
113.0978922,0,2.821,0,0.069,0.003
112.3114583,0,2.814,0,0.069,0.003
111.5316734,0,2.806,0,0.068,0.003
110.7586657,0,2.798,0,0.067,0.003
109.9925579,0,2.79,0,0.067,0.003
109.2334671,0,2.782,0,0.066,0.003
108.4815048,0,2.774,0,0.065,0.003
107.736777,0,2.766,0,0.065,0.003
106.9993843,0,2.758,0,0.064,0.003
106.2694217,0,2.75,0,0.064,0.003
105.546979,0,2.741,0,0.063,0.003
104.8321407,0,2.733,0,0.062,0.003
104.1249858,0,2.725,0,0.062,0.003
103.4245882,0,2.717,0,0.061,0.003
102.7330168,0,2.708,0,0.061,0.003
102.049335,0,2.7,0,0.06,0.003
101.3736016,0,2.692,0,0.06,0.003
100.7058702,0,2.683,0,0.059,0.003
100.0461895,0,2.675,0,0.058,0.003
99.39460347,0,2.667,0,0.058,0.003
98.75115125,0,2.659,0,0.057,0.003
98.11586735,0,2.65,0,0.057,0.003
97.48878171,0,2.642,0,0.056,0.003
96.86991971,0,2.634,0,0.056,0.003
96.25930235,0,2.626,0,0.055,0.003
95.65694625,0,2.617,0,0.055,0.003
95.06286381,0,2.609,0,0.055,0.003
94.47706323,0,2.6,0,0.054,0.003
93.89954865,0,2.592,0,0.054,0.003
93.33032021,0,2.584,0,0.053,0.003
92.76937417,0,2.576,0,0.053,0.003
92.21670298,0,2.568,0,0.052,0.003
91.67229535,0,2.559,0,0.052,0.003
91.1361364,0,2.551,0,0.051,0.003
90.60820772,0,2.543,0,0.051,0.003
90.08848746,0,2.535,0,0.051,0.003
89.57695045,0,2.527,0,0.05,0.003
89.07356827,0,2.519,0,0.05,0.003
88.57830936,0,2.512,0,0.049,0.003
88.09113909,0,2.504,0,0.049,0.003
87.61201992,0,2.496,0,0.049,0.003
87.13991141,0,2.489,0,0.048,0.003
86.67677038,0,2.481,0,0.048,0.003
86.22155099,0,2.474,0,0.047,0.003
85.7742048,0,2.467,0,0.047,0.003
85.33468091,0,2.459,0,0.047,0.003
84.90292604,0,2.452,0,0.046,0.003
84.47888461,0,2.445,0,0.046,0.003
84.06249884,0,2.438,0,0.046,0.003
83.65370885,0,2.431,0,0.045,0.003
83.25245273,0,2.425,0,0.045,0.003
82.85866666,0,2.418,0,0.045,0.003
82.47228497,0,2.411,0,0.044,0.003
82.09324025,0,2.405,0,0.044,0.003
81.72146343,0,2.398,0,0.044,0.003
81.35688385,0,2.392,0,0.043,0.003
80.99942937,0,2.385,0,0.043,0.004
80.64902645,0,2.379,0,0.043,0.004
80.30560022,0,2.373,0,0.042,0.004
79.96907455,0,2.367,0,0.042,0.004
79.63937216,0,2.361,0,0.042,0.004
79.31641471,0,2.355,0,0.041,0.004
79.00012281,0,2.349,0,0.041,0.004
78.69041616,0,2.344,0,0.041,0.004
78.3872136,0,2.338,0,0.041,0.004
78.0904332,0,2.332,0,0.04,0.004
77.79999229,0,2.327,0,0.04,0.004
77.51580759,0,2.322,0,0.04,0.004
77.23779521,0,2.316,0,0.039,0.004
76.96587078,0,2.311,0,0.039,0.004
76.69994949,0,2.306,0,0.039,0.004
76.43994613,0,2.3,0,0.039,0.004
76.18577519,0,2.295,0,0.038,0.004
75.93735091,0,2.29,0,0.038,0.004
75.69458733,0,2.285,0,0.038,0.004
75.45739834,0,2.28,0,0.038,0.004
75.22569777,0,2.275,0,0.037,0.004
74.9993994,0,2.27,0,0.037,0.004
74.77841707,0,2.265,0,0.037,0.004
74.56266465,0,2.26,0,0.037,0.004
74.35205617,0,2.255,0,0.036,0.004
74.14650583,0,2.251,0,0.036,0.004
73.94492804,0,2.246,0,0.036,0.004
73.74923748,0,2.242,0,0.036,0.004
73.55834915,0,2.238,0,0.035,0.004
73.37217839,0,2.234,0,0.035,0.004
73.19064092,0,2.229,0,0.035,0.004
73.01365292,0,2.225,0,0.035,0.004
72.84113102,0,2.221,0,0.034,0.004
72.67299235,0,2.217,0,0.034,0.004
72.50915458,0,2.214,0,0.034,0.004
72.34953595,0,2.21,0,0.034,0.004
72.19405531,0,2.206,0,0.034,0.004
72.04263214,0,2.202,0,0.033,0.004
71.89518657,0,2.199,0,0.033,0.004
71.75163942,0,2.195,0,0.033,0.004
71.61191223,0,2.192,0,0.033,0.004
71.47592727,0,2.189,0,0.032,0.004
71.34360759,0,2.185,0,0.032,0.004
71.21487699,0,2.182,0,0.032,0.004
71.0896601,0,2.179,0,0.032,0.004
